#      BLOCK:      ACTUAL_T:            T_AVE:             ERROR:
       125         1.146123378         1.137960158       0.00614895807
       126         1.155866633         1.138102272      0.006101798876
       127         1.153182384         1.138221014      0.006054908455
       128         1.141551679         1.138247034      0.006007660395
       129         1.128481928         1.138171336      0.005961566278
       130         1.143958286         1.138215851       0.00591587427
       131         1.147035198         1.138283174      0.005871097985
       132         1.154286718         1.138404413      0.005827871636
       133         1.156936348         1.138543751      0.005785718518
       134          1.14722112         1.138608507      0.005742903895
       135         1.146236958         1.138665014      0.005700641859
       136         1.151431147         1.138758883      0.005659498158
       137          1.17040325         1.138989864      0.005622899479
       138         1.178168935          1.13927377      0.005589316605
       139         1.194575312         1.139671623      0.005563247443
       140         1.197562026         1.140085126      0.005538855983
       141         1.190705739         1.140444137      0.005511196038
       142         1.174797499         1.140686062       0.00547769212
       143         1.162669575         1.140839793      0.005441543373
       144         1.175232044         1.141078628        0.0054089937
       145         1.183088372         1.141368351      0.005379443911
       146         1.160680452         1.141500625      0.005344224402
       147         1.161355672         1.141635694      0.005309575698
       148         1.160194914         1.141761094      0.005275180813
       149         1.148148052         1.141803959      0.005239951072
       150         1.136866264         1.141771041      0.005205121461
       151         1.144901483         1.141791773      0.005170691743
       152         1.150790196         1.141850973      0.005137012919
       153          1.14671599          1.14188277      0.005103536082
       154         1.131573486         1.141815827      0.005070835269
       155         1.137869982          1.14179037      0.005038184103
       156         1.146504589         1.141820589      0.005005978679
       157         1.152523419          1.14188876      0.004974557615
       158         1.151593053          1.14195018      0.004943452224
       159         1.142606628         1.141954308      0.004912363054
       160         1.162068715         1.142080023      0.004883269142
       161         1.173250815         1.142273631      0.004856774746
       162         1.171982666          1.14245702      0.004830255749
       163         1.182309003         1.142701511      0.004806805929
       164         1.179420275         1.142925406      0.004782707664
       165         1.193269858         1.143230523      0.004763444273
       166         1.190395919         1.143514652      0.004743215086
       167         1.207019267         1.143894919      0.004730031192
       168         1.185167033         1.144140587      0.004708251631
       169         1.172926272         1.144310916      0.004683472129
       170         1.188706923         1.144572069      0.004663197625
       171         1.179388473         1.144775674      0.004640370233
       172          1.15631988         1.144842791      0.004613876698
       173         1.154515145         1.144898701      0.004587545626
       174         1.152688698         1.144943471      0.004561398873
       175          1.14849826         1.144963784      0.004535378966
       176         1.148753176         1.144985315      0.004509660873
       177         1.140539399         1.144960197      0.004484252514
       178         1.132051714         1.144887677      0.004459646441
       179         1.123389261         1.144767574      0.004436349168
       180           1.1453481         1.144770799      0.004411703956
       181         1.146851683         1.144782296       0.00438734488
       182          1.14106692         1.144761882      0.004363286083
       183         1.115326505         1.144601033      0.004342406763
       184         1.128873265         1.144515556      0.004319647919
       185         1.126655699         1.144419016      0.004297377119
       186         1.129964991         1.144341306        0.0042749755
       187          1.12617695         1.144244171      0.004253218078
       188         1.120881715         1.144119902      0.004232409593
       189         1.114718747         1.143964341      0.004212873746
       190         1.119494016         1.143835549      0.004192668893
       191         1.125702893         1.143740614      0.004171792428
       192         1.133446017         1.143686996      0.004150408887
       193         1.128205993         1.143606784      0.004129679214
       194         1.143585029         1.143606672      0.004108392209
       195         1.151825851         1.143648821      0.004087539741
       196         1.161083571         1.143737774      0.004067652724
       197         1.181456527          1.14392924      0.004051508412
       198           1.1706015         1.144063948      0.004033285083
       199         1.146397478         1.144075675      0.004013034365
       200         1.163643016         1.144173511      0.003994161632
       201         1.168230774         1.144293199      0.003976083042
       202         1.191023467         1.144524537      0.003963123645
       203         1.179396401          1.14469632      0.003947322092
       204          1.18105778         1.144874562      0.003931994709
       205         1.170658903         1.145000339      0.003914825422
       206         1.166159606         1.145103054      0.003897168668
       207         1.195454449         1.145346298      0.003885925424
       208         1.206237578         1.145639044      0.003878254457
       209         1.191470387         1.145858333      0.003865892882
       210         1.173188827         1.145988478      0.003849673913
       211         1.200139988          1.14624512      0.003839974135
       212         1.200374365         1.146500447      0.003830340201
       213         1.214928881         1.146821707      0.003825806114
       214         1.189741283         1.147022266        0.0038131818
       215         1.204599735         1.147290068      0.003804838408
       216         1.214953522         1.147603325      0.003800096929
       217         1.222154555         1.147946879      0.003798082999
       218         1.224774286         1.148299298      0.003796975666
       219         1.226627191          1.14865696      0.003796445732
       220         1.240169997         1.149072928      0.003801909242
       221         1.223793018         1.149411028      0.003799709736
       222         1.220736617         1.149732315      0.003796152896
       223         1.255946758         1.150208613      0.003808892804
       224         1.239592488         1.150607648      0.003812733799
       225         1.232530757          1.15097175      0.003813133949
       226         1.212501147         1.151244004      0.003805968596
       227         1.238894771         1.151630131      0.003808738698
       228         1.217978181         1.151921131      0.003803134146
       229         1.218180547         1.152210474      0.003797517208
       230         1.245306912         1.152615241      0.003802516595
       231         1.243629213         1.153009241      0.003806413012
       232          1.25121416         1.153432538      0.003813470074
       233         1.259010212         1.153885661      0.003823928922
       234         1.226864043         1.154197534       0.00382028412
       235         1.241378035         1.154568515      0.003821997785
       236         1.242967849         1.154943089      0.003824113794
       237         1.249368619         1.155341509      0.003828676973
       238         1.270954008         1.155827275      0.003843282601
       239         1.248594022         1.156215421      0.003846752008
       240         1.252164881          1.15661521      0.003851442719
       241          1.26078568         1.157047453      0.003859640442
       242         1.260377393         1.157474436      0.003867237485
       243         1.236548928         1.157799846      0.003864989498
       244         1.237172746         1.158125144      0.003862814587
       245         1.242823347         1.158470851      0.003862486735
       246         1.224651718         1.158739879      0.003856143283
       247         1.209224209         1.158944269       0.00384594427
       248         1.195671118         1.159092361      0.003833286591
       249          1.21085915          1.15930026      0.003823525416
       250         1.196479107         1.159448975      0.003811122347
       251         1.202889954         1.159622047      0.003799866346
       252          1.21189432         1.159829477      0.003790444938
       253         1.213000109         1.160039637      0.003781284614
       254         1.208632832         1.160230949      0.003771234213
       255         1.207371373         1.160415814       0.00376097332
       256         1.217933064          1.16064049      0.003752986999
       257         1.231992049         1.160918123      0.003748639001
       258         1.230337777         1.161187191      0.003743753485
       259         1.224553341         1.161431848      0.003737284541
       260         1.240165736         1.161734671      0.003735158695
       261         1.227547772         1.161986828      0.003729349501
       262         1.235155386         1.162266098      0.003725557096
       263         1.244095924         1.162577238      0.003724361253
       264         1.236160354         1.162855962      0.003720668783
       265         1.213919859         1.163048655      0.003711614993
       266         1.208933011         1.163221153      0.003701667801
       267         1.239838296         1.163508109      0.003698909643
       268         1.217745242         1.163710486      0.003690639895
       269         1.199573805         1.163843807      0.003679327302
       270         1.196719323         1.163965568      0.003667714351
