1 1 0
2 1.41449 0.00427013
3 1.72966 0.00520044
4 1.99955 0.00667751
5 2.23568 0.00748262
6 2.45563 0.00891916
7 2.64844 0.011701
8 2.82954 0.0112437
9 2.98745 0.0104063
10 3.14516 0.0127911
11 3.3059 0.0135706
12 3.46194 0.0116201
13 3.59077 0.0150383
14 3.74965 0.0120388
15 3.86851 0.0136474
16 3.99939 0.0162919
17 4.14511 0.0178749
18 4.25258 0.0148235
19 4.3467 0.0178636
20 4.46722 0.0173884
21 4.58331 0.0162914
22 4.70539 0.0196216
23 4.76383 0.0194806
24 4.87756 0.0201012
25 5.01342 0.0190675
26 5.10795 0.020518
27 5.18087 0.0209895
28 5.26758 0.0201462
29 5.37884 0.022617
30 5.42876 0.0221503
31 5.547 0.0236094
32 5.66392 0.024048
33 5.76218 0.0219876
34 5.83806 0.0255451
35 5.8668 0.023546
36 6.05594 0.025469
37 6.09334 0.0242457
38 6.12929 0.0264779
39 6.2283 0.0244207
40 6.32585 0.0263943
41 6.40166 0.0246979
42 6.48031 0.0240336
43 6.50882 0.0278326
44 6.61747 0.0276107
45 6.68271 0.0257107
46 6.77405 0.0281483
47 6.80271 0.0302007
48 6.92315 0.0256696
49 6.96501 0.0318557
50 7.07373 0.0298612
51 7.13123 0.0255389
52 7.19355 0.0286001
53 7.26829 0.0308087
54 7.36678 0.0308718
55 7.38191 0.0300537
56 7.46513 0.027234
57 7.50859 0.0356899
58 7.58615 0.0284734
59 7.67455 0.029359
60 7.79062 0.0307813
61 7.82929 0.0339391
62 7.8493 0.0295966
63 7.96808 0.0374326
64 7.9961 0.0344391
65 8.07283 0.0339013
66 8.07653 0.0330312
67 8.24305 0.0342794
68 8.29986 0.0333173
69 8.27144 0.0326957
70 8.36725 0.0336126
71 8.42565 0.0361542
72 8.42652 0.0356667
73 8.5446 0.0338739
74 8.58709 0.0340675
75 8.59591 0.0370654
76 8.72196 0.0339392
77 8.71491 0.0374946
78 8.84725 0.0393072
79 8.85194 0.0362262
80 8.9263 0.035141
81 8.9744 0.0355203
82 9.07225 0.0339075
83 9.10943 0.0423378
84 9.17219 0.0379165
85 9.25528 0.0395529
86 9.23122 0.0411035
87 9.38307 0.03345
88 9.40321 0.038189
89 9.41213 0.0419302
90 9.53388 0.0423062
91 9.55082 0.0360619
92 9.59694 0.0389256
93 9.66159 0.0401111
94 9.68856 0.0351641
95 9.73785 0.0395291
96 9.76525 0.0373785
97 9.77425 0.0383808
98 9.84943 0.0387076
99 9.91879 0.0390876
100 9.92325 0.0378762
