0.678736 0.767107
0.678736 0.767107
0.684786 0.763808
0.680344 0.755389
0.671394 0.75846
0.667303 0.765075
0.667303 0.765075
0.667303 0.765075
0.668002 0.77269
0.66837 0.779418
0.66837 0.779418
0.668049 0.775951
0.668049 0.775951
0.660508 0.770599
0.662189 0.778804
0.662189 0.778804
0.655895 0.77933
0.655895 0.77933
0.664758 0.788821
0.6595 0.791804
0.6595 0.791804
0.659389 0.793911
0.653169 0.799494
0.654966 0.804803
0.659474 0.796676
0.659706 0.788074
0.659706 0.788074
0.652057 0.786751
0.645671 0.779172
0.642853 0.778943
0.646586 0.784856
0.649899 0.791669
0.645219 0.796543
0.644986 0.788641
0.643605 0.796013
0.636571 0.793836
0.636571 0.793836
0.64154 0.790774
0.64154 0.790774
0.644298 0.80055
0.64807 0.795135
0.64807 0.795135
0.64807 0.795135
0.649367 0.802086
0.649367 0.802086
0.647542 0.803927
0.647542 0.803927
0.650883 0.806363
0.653234 0.796633
0.653234 0.796633
0.646143 0.79447
0.650378 0.788815
0.64691 0.797683
0.654014 0.800249
0.644502 0.808426
0.635825 0.810832
0.635825 0.810832
0.643976 0.808287
0.643976 0.808287
0.643976 0.808287
0.648347 0.803547
0.648347 0.803547
0.646623 0.811814
0.653587 0.802459
0.657484 0.808569
0.657484 0.808569
0.648439 0.815039
0.649606 0.807639
0.642708 0.808017
0.634578 0.808955
0.627853 0.80937
0.622804 0.800924
0.624274 0.809553
0.621283 0.817812
0.624071 0.811182
0.615693 0.805163
0.61665 0.79849
0.61665 0.79849
0.61665 0.79849
0.61665 0.79849
0.618802 0.807795
0.618802 0.807795
0.624616 0.805287
0.628684 0.810623
0.624758 0.816495
0.615904 0.826353
0.615904 0.826353
0.623539 0.824035
0.623688 0.818023
0.626292 0.823622
0.616751 0.815053
0.623361 0.816998
0.613534 0.807629
0.615911 0.816606
0.616377 0.806871
0.620991 0.809107
0.614173 0.803418
0.619644 0.813327
0.619644 0.813327
0.619644 0.813327
0.615224 0.814479
0.614252 0.822506
0.614252 0.822506
0.619354 0.816938
0.619253 0.822898
0.619038 0.831702
0.614972 0.823787
0.606682 0.816893
0.608222 0.81272
0.610969 0.816446
0.605243 0.820243
0.614091 0.810934
0.618055 0.81318
0.622631 0.811745
0.61867 0.810261
0.624328 0.819822
0.624886 0.821219
0.618177 0.81374
0.618177 0.81374
0.608295 0.822285
0.610329 0.827658
0.610329 0.827658
0.602254 0.827584
0.602254 0.827584
0.606642 0.825392
0.607878 0.833767
0.607878 0.833767
0.607083 0.831428
0.614813 0.839298
0.614557 0.829915
0.614815 0.827682
0.614762 0.837605
0.614762 0.837605
0.609214 0.837561
0.601728 0.836997
0.593474 0.834999
0.593868 0.836947
0.601933 0.831524
0.605476 0.827611
0.606419 0.82736
0.606419 0.82736
0.606419 0.82736
0.606419 0.82736
0.606419 0.82736
0.597091 0.822209
0.597091 0.822209
0.595548 0.820108
0.594719 0.817074
0.594719 0.817074
0.594458 0.819365
0.596635 0.817203
0.596292 0.821603
0.600647 0.8162
0.601424 0.807523
0.607112 0.811488
0.607112 0.811488
0.614061 0.818591
0.622759 0.809291
0.623026 0.807151
0.617411 0.809688
0.626044 0.801271
0.627186 0.809162
0.620361 0.811396
0.613271 0.802278
0.611865 0.80261
0.620007 0.810125
0.620433 0.810977
0.622937 0.808315
0.613761 0.806373
0.61402 0.799679
0.616794 0.802925
0.619162 0.794242
0.619162 0.794242
0.624557 0.790843
0.624557 0.790843
0.622083 0.798645
0.621142 0.790617
0.624304 0.783904
0.618429 0.784893
0.61767 0.777463
0.61767 0.777463
0.61767 0.777463
0.61767 0.777463
0.624475 0.78724
0.63357 0.788785
0.634378 0.791725
0.631907 0.797998
0.62636 0.795766
0.621326 0.800679
0.621326 0.800679
0.619965 0.807413
0.619965 0.807413
0.613292 0.802425
0.608627 0.794887
0.611454 0.800448
0.616078 0.798034
0.613044 0.803197
0.609123 0.800896
0.609123 0.800896
0.61385 0.805663
0.61385 0.805663
0.620548 0.799819
0.618767 0.795006
0.626745 0.801038
0.617363 0.802739
0.608958 0.79898
0.617542 0.803238
0.613965 0.805778
0.614455 0.79739
0.614455 0.79739
0.616984 0.803966
0.616984 0.803966
0.623244 0.801774
0.623244 0.801774
0.620779 0.796892
0.620779 0.796892
0.624735 0.79854
0.624735 0.79854
0.624735 0.79854
0.624735 0.79854
0.624735 0.79854
0.622329 0.800442
0.622329 0.800442
0.612714 0.80128
0.61412 0.791654
0.61412 0.791654
0.609852 0.784303
0.609852 0.784303
0.615896 0.775522
0.609204 0.778013
0.613819 0.78331
0.609061 0.777369
0.609061 0.777369
0.610432 0.768146
0.610432 0.768146
0.610432 0.768146
0.609588 0.765933
0.609588 0.765933
0.609588 0.765933
0.611082 0.769226
0.606058 0.771568
0.606058 0.771568
0.603761 0.777669
0.604477 0.781265
0.613536 0.777592
0.60597 0.775353
0.612996 0.766677
0.612872 0.770067
0.612872 0.770067
0.612872 0.770067
0.617869 0.772367
0.622742 0.766641
0.622742 0.766641
0.628499 0.768419
0.63073 0.777479
0.62765 0.768703
0.62765 0.768703
0.626817 0.769341
0.618431 0.766903
0.62636 0.769074
0.62636 0.769074
0.62636 0.769074
0.62636 0.769074
0.62403 0.770799
0.631209 0.777267
0.631209 0.777267
0.631209 0.777267
0.625388 0.772559
0.626347 0.774474
0.630658 0.774259
0.634208 0.783573
0.634208 0.783573
0.637907 0.779411
0.635187 0.773012
0.631811 0.771598
0.637678 0.770433
0.637678 0.770433
0.633342 0.769143
0.636267 0.774752
0.636267 0.774752
0.636267 0.774752
0.636267 0.774752
0.636267 0.774752
0.637472 0.774091
0.637472 0.774091
0.637472 0.774091
0.637472 0.774091
0.629615 0.783103
0.621421 0.784387
0.61474 0.77514
0.61474 0.77514
0.610523 0.770086
0.601069 0.774824
0.601069 0.774824
0.601069 0.774824
0.609558 0.780084
0.604657 0.779552
0.605658 0.774739
0.598261 0.778186
0.598261 0.778186
0.592886 0.787127
0.595793 0.787615
0.599916 0.77945
0.594362 0.776893
0.594362 0.776893
0.600369 0.773444
0.608947 0.78221
0.612199 0.790838
0.60229 0.785768
0.594385 0.787925
0.593555 0.796695
0.593555 0.796695
0.593555 0.796695
0.589002 0.804809
0.595782 0.81312
0.595782 0.81312
0.595782 0.81312
0.599362 0.807324
0.605783 0.808307
0.605783 0.808307
0.615464 0.799976
0.618056 0.791753
0.627621 0.789885
0.62338 0.78546
0.62338 0.78546
0.615014 0.784552
0.615014 0.784552
0.611049 0.786373
0.611049 0.786373
0.616606 0.789505
0.625465 0.798016
0.626773 0.798832
0.626773 0.798832
0.623724 0.800068
0.623724 0.800068
0.623724 0.800068
0.61524 0.792383
0.61524 0.792383
0.61524 0.792383
0.61524 0.792383
0.608148 0.789916
0.608148 0.789916
0.608148 0.789916
0.608148 0.789916
0.607783 0.790444
0.607783 0.790444
0.615949 0.799597
0.615949 0.799597
0.615949 0.799597
0.615949 0.799597
0.610644 0.793825
0.618938 0.796613
0.618938 0.796613
0.618938 0.796613
0.622557 0.796797
0.622557 0.796797
0.626693 0.789796
0.617746 0.79927
0.612546 0.801778
0.619077 0.801181
0.617671 0.79433
0.616428 0.800021
0.616428 0.800021
0.625083 0.800057
0.625993 0.802322
0.625993 0.802322
0.625993 0.802322
0.625993 0.802322
0.623009 0.794743
0.617742 0.80034
0.611544 0.791704
0.611544 0.791704
0.611544 0.791704
0.611544 0.791704
0.611544 0.791704
0.611544 0.791704
0.611544 0.791704
0.60715 0.794711
0.598071 0.79529
0.598071 0.79529
0.596856 0.804392
0.596856 0.804392
0.602958 0.802461
0.602958 0.802461
0.612426 0.797996
0.612426 0.797996
0.609666 0.807351
0.609666 0.807351
0.609666 0.807351
0.606338 0.812321
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.615236 0.803772
0.618731 0.796864
0.618731 0.796864
0.618731 0.796864
0.619502 0.800734
0.619502 0.800734
0.619502 0.800734
0.619502 0.800734
0.619502 0.800734
0.619502 0.800734
0.619502 0.800734
0.622202 0.79917
0.614327 0.808355
0.614327 0.808355
0.622748 0.801981
0.616222 0.797025
0.616222 0.797025
0.624532 0.795845
0.624532 0.795845
0.617429 0.796587
0.616277 0.793783
0.616277 0.793783
0.616277 0.793783
0.616277 0.793783
0.616277 0.793783
0.616277 0.793783
0.616277 0.793783
0.624631 0.788798
0.627329 0.796695
0.619836 0.797126
0.609999 0.801071
0.616402 0.801545
0.609866 0.809621
0.609544 0.800281
0.616613 0.804143
0.617162 0.808588
0.6231 0.809942
0.6231 0.809942
0.6231 0.809942
0.6231 0.809942
0.617949 0.805216
0.617949 0.805216
0.617949 0.805216
0.617155 0.799935
0.619871 0.799312
0.617682 0.795461
0.617535 0.793626
0.617535 0.793626
0.613501 0.788902
0.613501 0.788902
0.613501 0.788902
0.613501 0.788902
0.613501 0.788902
0.613501 0.788902
0.613501 0.788902
0.613501 0.788902
0.613501 0.788902
0.616368 0.795114
0.616368 0.795114
0.616368 0.795114
0.616368 0.795114
0.616748 0.790289
0.626109 0.794737
0.623752 0.790291
0.622445 0.787031
0.617869 0.786803
0.617869 0.786803
0.617869 0.786803
0.617869 0.786803
0.617869 0.786803
0.617869 0.786803
0.617869 0.786803
0.617869 0.786803
0.612023 0.790881
0.610681 0.799317
0.610681 0.799317
0.610681 0.799317
0.615725 0.806288
0.607344 0.803269
0.610959 0.810095
0.606618 0.816882
0.606618 0.816882
0.606618 0.816882
0.612372 0.813293
0.610628 0.806004
0.610628 0.806004
0.610628 0.806004
0.610628 0.806004
0.61412 0.81318
0.617998 0.81901
0.617998 0.81901
0.620782 0.811756
0.614122 0.814601
0.614207 0.81293
0.622195 0.803597
0.625852 0.793971
0.6272 0.784875
0.6272 0.784875
0.6272 0.784875
0.6272 0.784875
0.628592 0.792169
0.622477 0.799689
0.622477 0.799689
0.616482 0.79847
0.616482 0.79847
0.616482 0.79847
0.616482 0.79847
0.608862 0.802906
0.615732 0.799865
0.624917 0.79003
0.619259 0.797964
0.619259 0.797964
0.619259 0.797964
0.619259 0.797964
0.619259 0.797964
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.624429 0.806196
0.630319 0.80706
0.622293 0.807746
0.631647 0.807627
0.621935 0.804542
0.621935 0.804542
0.618615 0.809729
0.615881 0.803655
0.609914 0.798627
0.61256 0.802085
0.612503 0.792111
0.612802 0.78417
0.612802 0.78417
0.619093 0.781379
0.624683 0.774939
0.619664 0.783998
0.619664 0.783998
0.62652 0.781794
0.618649 0.788475
0.623992 0.784581
0.623992 0.784581
0.623992 0.784581
0.618708 0.792873
0.618708 0.792873
0.614192 0.791321
0.618798 0.791024
0.620036 0.792513
0.620036 0.792513
0.616139 0.788348
0.616139 0.788348
0.625133 0.789087
0.625133 0.789087
0.625133 0.789087
0.624209 0.798245
0.61992 0.792574
0.61992 0.792574
0.61992 0.792574
0.61992 0.792574
0.624023 0.801173
0.624023 0.801173
0.624023 0.801173
0.628669 0.810528
0.628669 0.810528
0.626872 0.808379
0.626872 0.808379
0.619592 0.800541
0.619592 0.800541
0.620429 0.808154
0.620964 0.804456
0.62337 0.796035
0.614875 0.803643
0.616759 0.803222
0.616759 0.803222
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.62487 0.809687
0.61974 0.806143
0.613153 0.816029
0.617454 0.81944
0.614812 0.815306
0.614812 0.815306
0.606143 0.808354
0.610871 0.807671
0.609553 0.805664
0.612042 0.804946
0.614801 0.809365
0.611729 0.801261
0.605313 0.800867
0.606075 0.805751
0.606075 0.805751
0.606075 0.805751
0.602158 0.795846
0.602158 0.795846
0.602158 0.795846
0.602158 0.795846
0.602158 0.795846
0.604542 0.802977
0.613986 0.805397
0.609317 0.810458
0.609317 0.810458
0.606692 0.808631
0.600116 0.800238
0.600116 0.800238
0.600116 0.800238
0.600116 0.800238
0.600116 0.800238
0.600116 0.800238
0.600116 0.800238
0.600116 0.800238
0.604876 0.794487
0.609934 0.802351
0.609427 0.811779
0.610221 0.811134
0.610221 0.811134
0.610221 0.811134
0.610221 0.811134
0.61157 0.804836
0.61157 0.804836
0.61157 0.804836
0.61157 0.804836
0.603283 0.811254
0.603283 0.811254
0.603283 0.811254
0.603283 0.811254
0.604798 0.802169
0.604798 0.802169
0.608971 0.8027
0.608627 0.800187
0.608627 0.800187
0.608627 0.800187
0.608627 0.800187
0.608627 0.800187
0.608627 0.800187
0.612694 0.807936
0.608483 0.799468
0.608483 0.799468
0.610065 0.797629
0.610065 0.797629
0.610065 0.797629
0.610065 0.797629
0.610065 0.797629
0.615976 0.801204
0.606612 0.792628
0.607986 0.80174
0.607986 0.80174
0.616589 0.806076
0.621986 0.797962
0.628833 0.805449
0.630389 0.801951
0.636153 0.799662
0.636153 0.799662
0.636153 0.799662
0.628186 0.807764
0.628186 0.807764
0.628186 0.807764
0.624545 0.815094
0.624545 0.815094
0.617167 0.822515
0.617167 0.822515
0.617167 0.822515
0.617167 0.822515
0.616398 0.819382
0.616398 0.819382
0.617585 0.81412
0.617585 0.81412
0.61649 0.81356
0.621247 0.818685
0.621247 0.818685
0.621247 0.818685
0.621247 0.818685
0.621247 0.818685
0.621247 0.818685
0.619466 0.808816
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.625588 0.803141
0.628841 0.804749
0.6211 0.807647
0.617551 0.812303
0.617551 0.812303
0.617551 0.812303
0.617551 0.812303
0.60939 0.817361
0.60939 0.817361
0.60939 0.817361
0.60939 0.817361
0.60939 0.817361
0.60939 0.817361
0.60939 0.817361
0.616588 0.821311
0.616588 0.821311
0.616588 0.821311
0.616588 0.821311
0.616588 0.821311
0.615806 0.819893
0.615806 0.819893
0.615806 0.819893
0.615806 0.819893
0.623735 0.818948
0.614381 0.818623
0.614381 0.818623
0.614381 0.818623
0.614381 0.818623
0.614381 0.818623
0.614381 0.818623
0.614381 0.818623
0.614687 0.820309
0.614687 0.820309
0.614687 0.820309
0.614687 0.820309
0.616868 0.811167
0.622289 0.801357
0.615275 0.798922
0.615275 0.798922
0.617333 0.795597
0.624589 0.796153
0.624589 0.796153
0.622881 0.797224
0.625686 0.80252
0.625686 0.80252
0.618052 0.799639
0.618422 0.805253
0.618422 0.805253
0.618422 0.805253
0.618422 0.805253
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611417 0.81053
0.611471 0.803165
0.611471 0.803165
0.611471 0.803165
0.616616 0.802324
0.611418 0.796306
0.611418 0.796306
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.612159 0.804329
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.617325 0.795071
0.620284 0.78959
0.620284 0.78959
0.611707 0.791043
0.608342 0.796555
0.610452 0.80452
0.611997 0.801062
0.611997 0.801062
0.611997 0.801062
0.611997 0.801062
0.611997 0.801062
0.611997 0.801062
0.611997 0.801062
0.615596 0.805569
0.615596 0.805569
0.615596 0.805569
0.615596 0.805569
0.615596 0.805569
0.615596 0.805569
0.615596 0.805569
